customer_id,name,age,email,city,signup_date,salary
2735,Neha,121,neha@gmail.com,Bangalore,2024-05-01 0:00:00,118321
2736,Rahul,106,rahulgmail.com,Delhi,2024-04-26 0:00:00,467193
2737,Sara,55,sara@outlook.com,Mumbai,2022-06-22 0:00:00,87324
2738,Amit,,amit@outlook.com,Mumbai,2024-03-05 0:00:00,41781
2739,Neha,,neha@outlook.com,Delhi,2022-01-18 0:00:00,236340
2740,Neha,133,nehagmail.com,Chennai,,34743
2741,John,-1,john@outlook.com,MUMBAI,2022-11-16 0:00:00,383346
2742,John,,john@outlook.com,Chennai,2024-08-01 0:00:00,306249
2743,Priya,-8,priya@yahoo.com,Chennai,2024-02-08 0:00:00,60465
2744,,,invalid_email,Kolkata,2022-04-27 0:00:00,114598
2745,Priya,-6,priya@gmail.com,MUMBAI,2023-02-05 0:00:00,
2746,Rahul,,rahulgmail.com,Chennai,2024-01-12 0:00:00,
2747,Sara,145,sara@outlook.com,MUMBAI,2023-03-06 0:00:00,232585
2748,Ankit,115,ankit@yahoo.com,Bangalore,,323248
2749,Amit,,amit@yahoo.com,Delhi,2023-02-10 0:00:00,425905
2750,Priya,-10,priya@gmail.com,,2024-05-11 0:00:00,390793
2751,John,23,john@yahoo.com,MUMBAI,2022-02-14 0:00:00,54940
2752,John,-6,john@outlook.com,Kolkata,2022-11-05 0:00:00,455237
2753,Neha,,neha@gmail.com,Delhi,2024-05-28 0:00:00,
2754,Neha,-10,neha@gmail.com,Mumbai,2024-04-14 0:00:00,
2755,Riya,-7,riya@outlook.com,Bangalore,2023-12-06 0:00:00,
2756,Ankit,-7,ankit@yahoo.com,Bangalore,2023-04-07 0:00:00,357195
2757,Ankit,-6,ankit@outlook.com,Kolkata,2023-06-30 0:00:00,78729
2758,Neha,68,neha@outlook.com,Delhi,2022-08-28 0:00:00,82006
2759,Riya,-5,riya@yahoo.com,MUMBAI,2022-05-21 0:00:00,292992
2760,,47,invalid_email,delhi,2023-04-19 0:00:00,418975
2761,Priya,19,priya@gmail.com,Mumbai,2024-06-26 0:00:00,222723
2762,Riya,148,invalid_email,Bangalore,2022-06-02 0:00:00,45571
2763,John,,john@yahoo.com,MUMBAI,2023-11-24 0:00:00,441473
2764,,34,invalid_email,,2024-09-02 0:00:00,
2765,Rahul,,rahul@yahoo.com,Chennai,2024-09-12 0:00:00,60585
2766,Priya,,priya@gmail.com,Kolkata,2024-06-25 0:00:00,84152
2767,Rahul,-8,invalid_email,,2022-03-29 0:00:00,43888
2768,Sara,,sara@yahoo.com,Mumbai,2022-04-13 0:00:00,355461
2769,Amit,123,amit@gmail.com,Delhi,2022-07-28 0:00:00,30832
2770,Rahul,43,rahul@gmail.com,,2023-07-19 0:00:00,491342
2771,Priya,,priya@outlook.com,,,361225
2772,Sara,,sara@yahoo.com,delhi,2024-03-17 0:00:00,117511
2773,,50,invalid_email,Mumbai,2022-08-16 0:00:00,
2774,Neha,22,neha@outlook.com,Kolkata,2024-01-22 0:00:00,221793
2775,Sara,144,saragmail.com,Bangalore,,218517
2776,Amit,-3,amit@yahoo.com,,2024-05-30 0:00:00,83862
2777,John,,invalid_email,MUMBAI,2024-06-14 0:00:00,107205
2778,Priya,-5,priya@gmail.com,MUMBAI,2022-01-10 0:00:00,
2779,Neha,,neha@yahoo.com,delhi,2022-03-17 0:00:00,289241
2780,,,invalid_email,Chennai,2024-08-06 0:00:00,393863
2781,Rahul,65,rahul@gmail.com,Mumbai,2022-04-28 0:00:00,276684
2782,Ankit,-2,ankit@outlook.com,Kolkata,2024-03-01 0:00:00,236421
2783,Sara,,sara@outlook.com,Kolkata,2023-07-26 0:00:00,31976
2784,Neha,149,neha@yahoo.com,Mumbai,2022-10-11 0:00:00,116920
2785,Priya,,invalid_email,Bangalore,2022-11-15 0:00:00,
2786,Riya,121,riya@gmail.com,Delhi,2022-05-11 0:00:00,
2787,Ankit,21,ankit@yahoo.com,Bangalore,2023-09-12 0:00:00,
2788,John,104,invalid_email,Bangalore,,423999
2789,,,invalid_email,Mumbai,2024-09-21 0:00:00,110823
2790,Amit,22,amitgmail.com,,2023-05-17 0:00:00,56536
2791,,146,invalid_email,Kolkata,2023-08-03 0:00:00,108739
2792,Ankit,53,ankit@yahoo.com,delhi,2023-08-17 0:00:00,434465
2793,Amit,64,invalid_email,MUMBAI,2024-04-05 0:00:00,56166
2794,Sara,20,sara@outlook.com,delhi,2024-08-15 0:00:00,62532
2795,Riya,,riyagmail.com,Bangalore,2024-06-02 0:00:00,297588
2796,Rahul,44,rahulgmail.com,,2023-01-13 0:00:00,
2797,Amit,,amit@outlook.com,,2023-02-10 0:00:00,301426
2798,,-8,invalid_email,Delhi,2023-09-28 0:00:00,
2799,Ankit,53,ankit@outlook.com,Chennai,,91221
2800,Amit,130,invalid_email,delhi,2023-06-22 0:00:00,113756
2801,Amit,52,amit@yahoo.com,Kolkata,2023-08-22 0:00:00,
2802,,140,invalid_email,Chennai,2024-03-20 0:00:00,
2803,Riya,-3,riya@outlook.com,Mumbai,2022-02-08 0:00:00,404241
2804,Ankit,63,ankit@yahoo.com,Bangalore,2023-07-25 0:00:00,414316
2805,Neha,144,neha@gmail.com,Bangalore,2023-06-07 0:00:00,
2806,Neha,-6,neha@yahoo.com,Delhi,2022-08-26 0:00:00,
2807,Amit,65,amit@gmail.com,Bangalore,2024-03-12 0:00:00,
2808,Priya,-2,priya@yahoo.com,Bangalore,2023-07-29 0:00:00,119526
2809,Neha,29,neha@outlook.com,,2023-11-24 0:00:00,478241
2810,Rahul,-6,rahul@outlook.com,MUMBAI,2022-03-17 0:00:00,493231
2811,Sara,21,sara@yahoo.com,Bangalore,2023-10-11 0:00:00,257900
2812,Ankit,-6,invalid_email,Delhi,2023-04-04 0:00:00,62210
2813,Amit,,invalid_email,Mumbai,2022-01-07 0:00:00,
2814,Neha,-5,neha@yahoo.com,Chennai,2024-05-23 0:00:00,
2815,,-9,invalid_email,delhi,2023-11-19 0:00:00,83126
2816,Amit,103,invalid_email,MUMBAI,2022-01-18 0:00:00,42166
2817,John,-1,john@outlook.com,Chennai,,
2818,Rahul,30,rahul@outlook.com,delhi,2022-01-10 0:00:00,
2819,John,150,john@gmail.com,Chennai,2024-04-17 0:00:00,
2820,Amit,-7,amit@outlook.com,Mumbai,,60503
2821,Riya,133,riya@gmail.com,MUMBAI,2024-05-19 0:00:00,
2822,,,invalid_email,MUMBAI,2023-11-25 0:00:00,111506
2823,Priya,20,priya@gmail.com,Mumbai,2023-06-11 0:00:00,
2824,Sara,,sara@gmail.com,Bangalore,2022-04-24 0:00:00,97993
2825,Priya,,invalid_email,Bangalore,,
2826,Rahul,130,rahul@gmail.com,Mumbai,2022-03-06 0:00:00,21042
2827,,,invalid_email,,2023-04-12 0:00:00,
2828,Sara,106,sara@outlook.com,MUMBAI,2024-01-09 0:00:00,386293
2829,Neha,53,neha@gmail.com,Kolkata,2023-06-20 0:00:00,235683
2830,Priya,50,priya@gmail.com,delhi,2023-04-07 0:00:00,117846
2831,Sara,,sara@gmail.com,Mumbai,2023-08-31 0:00:00,113465
2832,,41,invalid_email,Bangalore,2023-09-03 0:00:00,
2833,Priya,-7,priya@outlook.com,Delhi,2022-09-25 0:00:00,42281
2834,Priya,,priya@outlook.com,Kolkata,2022-01-18 0:00:00,100140
2835,Riya,128,riya@outlook.com,Delhi,2023-01-12 0:00:00,97946
2836,,45,invalid_email,delhi,2023-09-08 0:00:00,105310
2837,Riya,,riya@yahoo.com,Kolkata,2023-03-01 0:00:00,449751
2838,Amit,-10,amit@gmail.com,MUMBAI,2022-02-17 0:00:00,
2839,Priya,122,priya@outlook.com,delhi,2023-03-06 0:00:00,48540
2840,Ankit,-10,ankit@outlook.com,Bangalore,2023-06-01 0:00:00,87390
2841,Riya,142,riya@outlook.com,Kolkata,2022-07-06 0:00:00,41340
2842,Sara,30,sara@yahoo.com,MUMBAI,2022-12-04 0:00:00,79416
2843,Rahul,133,invalid_email,MUMBAI,2022-10-11 0:00:00,280379
2844,Rahul,110,rahul@gmail.com,delhi,2022-02-09 0:00:00,
2845,,70,invalid_email,MUMBAI,2023-09-25 0:00:00,105820
2846,Ankit,-3,ankit@yahoo.com,,2022-12-23 0:00:00,
2847,Sara,102,sara@yahoo.com,Bangalore,2023-09-20 0:00:00,24873
2848,,-6,invalid_email,Mumbai,2023-05-23 0:00:00,467643
2849,Amit,-2,amit@outlook.com,Bangalore,2023-12-11 0:00:00,86765
2850,Ankit,34,ankit@gmail.com,Bangalore,2023-03-31 0:00:00,21779
2851,Riya,,riya@yahoo.com,MUMBAI,2024-06-26 0:00:00,44598
2852,Priya,129,priya@outlook.com,Kolkata,2022-03-02 0:00:00,95906
2853,Sara,,sara@outlook.com,delhi,2024-09-20 0:00:00,24913
2854,Amit,31,amit@yahoo.com,Delhi,2024-07-06 0:00:00,
2855,,,invalid_email,Mumbai,2022-05-23 0:00:00,115142
2856,Priya,-10,priya@yahoo.com,MUMBAI,2022-08-09 0:00:00,
2857,,113,invalid_email,MUMBAI,2023-08-20 0:00:00,64166
2858,Riya,,riya@yahoo.com,Chennai,2022-12-17 0:00:00,
2859,Priya,20,priya@gmail.com,Mumbai,2023-08-09 0:00:00,54192
2860,Sara,,sara@gmail.com,,2024-08-12 0:00:00,83816
2861,Sara,150,sara@outlook.com,,2024-01-21 0:00:00,
2862,Ankit,-5,ankit@gmail.com,Chennai,2024-08-22 0:00:00,
2863,Neha,,neha@outlook.com,Mumbai,2023-12-16 0:00:00,
2864,Priya,,priya@yahoo.com,MUMBAI,2023-06-09 0:00:00,
2865,Sara,44,sara@outlook.com,delhi,2023-12-21 0:00:00,478097
2866,Priya,131,priya@outlook.com,,,227233
2867,Priya,,priyagmail.com,Kolkata,2023-10-29 0:00:00,299628
2868,Riya,52,invalid_email,Kolkata,2023-05-30 0:00:00,
2869,Neha,,neha@outlook.com,,2022-03-21 0:00:00,253579
2870,John,,john@yahoo.com,Bangalore,2024-08-25 0:00:00,284212
2871,,-10,invalid_email,Kolkata,2024-03-23 0:00:00,
2872,Neha,,neha@outlook.com,Kolkata,2022-05-05 0:00:00,60412
2873,Neha,-8,neha@gmail.com,Chennai,,70069
2874,Rahul,-3,rahul@outlook.com,delhi,,75878
2875,John,-8,john@yahoo.com,MUMBAI,,234543
2876,,136,invalid_email,,2023-06-14 0:00:00,74574
2877,Rahul,,invalid_email,delhi,2022-05-17 0:00:00,
2878,Neha,-10,nehagmail.com,delhi,2022-10-18 0:00:00,
2879,Priya,,priya@gmail.com,Mumbai,2023-09-10 0:00:00,338656
2880,Priya,-10,priya@yahoo.com,MUMBAI,2022-05-06 0:00:00,
2881,,60,invalid_email,delhi,2023-07-09 0:00:00,
2882,Riya,29,riya@gmail.com,delhi,2024-08-09 0:00:00,41574
2883,,,invalid_email,,2024-02-18 0:00:00,
2884,John,-9,john@gmail.com,Chennai,2023-03-04 0:00:00,41986
2885,Sara,-7,sara@yahoo.com,Kolkata,,
2886,Ankit,,ankitgmail.com,delhi,2024-06-29 0:00:00,
2887,Priya,35,priya@outlook.com,,2022-01-23 0:00:00,90795
2888,,50,invalid_email,Kolkata,2023-10-07 0:00:00,274569
2889,Ankit,50,ankit@gmail.com,Delhi,2022-09-27 0:00:00,302641
2890,Sara,149,sara@yahoo.com,Chennai,2024-04-12 0:00:00,115502
2891,Sara,-5,sara@gmail.com,MUMBAI,2024-02-27 0:00:00,
2892,Priya,-9,priyagmail.com,Kolkata,2023-03-03 0:00:00,
2893,Neha,-1,neha@gmail.com,MUMBAI,2023-09-12 0:00:00,275382
2894,Sara,-5,sara@yahoo.com,Mumbai,2024-07-23 0:00:00,88625
2895,Sara,-2,sara@yahoo.com,Chennai,2023-09-03 0:00:00,441967
2896,,-2,invalid_email,,2023-04-04 0:00:00,102719
2897,Neha,138,invalid_email,Chennai,2024-05-18 0:00:00,317369
2898,Neha,38,neha@gmail.com,Chennai,2022-04-05 0:00:00,
2899,Rahul,,rahul@gmail.com,Kolkata,2024-05-05 0:00:00,381246
2900,John,-9,john@gmail.com,Bangalore,2023-12-15 0:00:00,411432
2901,Ankit,62,invalid_email,MUMBAI,2023-11-13 0:00:00,83252
2902,Amit,53,amit@gmail.com,Bangalore,2023-03-05 0:00:00,114126
2903,Riya,135,riya@outlook.com,MUMBAI,2024-02-28 0:00:00,90059
2904,Neha,,neha@outlook.com,,,380267
2905,Riya,107,riya@gmail.com,Bangalore,2023-05-04 0:00:00,
2906,John,46,john@yahoo.com,Bangalore,2024-03-30 0:00:00,
2907,Neha,-5,nehagmail.com,Bangalore,2023-11-14 0:00:00,
2908,Neha,46,invalid_email,Delhi,2024-02-10 0:00:00,
2909,Priya,65,priyagmail.com,Bangalore,2022-02-02 0:00:00,38138
2910,John,,john@outlook.com,Bangalore,2023-06-17 0:00:00,499022
2911,Amit,-6,amit@outlook.com,Kolkata,2024-04-29 0:00:00,
2912,,,invalid_email,Mumbai,2022-07-17 0:00:00,
2913,Sara,-10,sara@outlook.com,Delhi,2022-11-06 0:00:00,
2914,Rahul,30,rahul@yahoo.com,Chennai,2023-03-06 0:00:00,57411
2915,Neha,114,neha@outlook.com,Bangalore,,97162
2916,,,invalid_email,Chennai,2023-01-23 0:00:00,487906
2917,Amit,53,amit@outlook.com,Kolkata,2024-02-11 0:00:00,107850
2918,Ankit,,ankit@yahoo.com,Bangalore,2023-04-09 0:00:00,104453
2919,Priya,123,priya@outlook.com,Kolkata,2023-05-28 0:00:00,95172
2920,John,,johngmail.com,Delhi,2023-03-28 0:00:00,
2921,John,134,john@outlook.com,Chennai,2023-12-09 0:00:00,
2922,Ankit,36,ankit@gmail.com,,,374398
2923,Sara,114,sara@outlook.com,,2024-05-27 0:00:00,68544
2924,Rahul,,rahul@gmail.com,Kolkata,2022-06-14 0:00:00,97521
2925,Neha,-2,neha@outlook.com,Chennai,,405932
2926,Neha,,neha@gmail.com,MUMBAI,,73265
2927,Amit,130,amit@outlook.com,delhi,2023-01-25 0:00:00,
2928,Riya,-3,riya@gmail.com,Bangalore,2024-06-27 0:00:00,
2929,Priya,42,priya@outlook.com,Mumbai,2022-03-23 0:00:00,265325
2930,Sara,135,sara@yahoo.com,Chennai,2022-02-26 0:00:00,
2931,Riya,37,riya@yahoo.com,Chennai,2023-06-22 0:00:00,
2932,Ankit,146,ankitgmail.com,delhi,2023-04-03 0:00:00,85427
2933,Neha,-3,neha@yahoo.com,Chennai,2022-11-30 0:00:00,270635
2934,Ankit,,ankit@outlook.com,MUMBAI,2024-07-23 0:00:00,373414
2935,Neha,,neha@gmail.com,MUMBAI,2022-11-29 0:00:00,386696
2936,Rahul,,invalid_email,,,105148
2937,Neha,,neha@outlook.com,Delhi,2023-06-05 0:00:00,46598
2938,Riya,32,riya@yahoo.com,delhi,2022-12-16 0:00:00,
2939,Riya,61,riya@yahoo.com,Chennai,2022-07-16 0:00:00,82059
2940,Priya,104,priya@yahoo.com,Kolkata,2023-07-29 0:00:00,61694
2941,Riya,21,riya@outlook.com,Chennai,2022-08-13 0:00:00,28831
2942,Sara,,sara@yahoo.com,Kolkata,,262964
2943,Amit,145,amitgmail.com,Delhi,2023-05-09 0:00:00,
2944,Neha,134,neha@yahoo.com,Chennai,2022-12-20 0:00:00,
2945,Ankit,-9,ankit@outlook.com,Delhi,2024-09-10 0:00:00,411467
2946,Priya,62,priya@outlook.com,Bangalore,2022-11-07 0:00:00,47002
2947,Amit,,amit@outlook.com,MUMBAI,2022-05-13 0:00:00,67069
2948,,,invalid_email,Delhi,2023-06-05 0:00:00,
2949,Priya,109,priya@outlook.com,Delhi,2023-06-02 0:00:00,
2950,Neha,116,neha@gmail.com,delhi,2023-07-03 0:00:00,116207
2951,Rahul,107,rahul@yahoo.com,Delhi,,226846
2952,Rahul,-2,invalid_email,delhi,2022-06-07 0:00:00,301690
2953,Rahul,-8,rahul@gmail.com,Chennai,2022-02-17 0:00:00,91391
2954,Rahul,41,rahulgmail.com,Delhi,2022-05-12 0:00:00,
2955,Riya,46,riya@gmail.com,,,76094
2956,Neha,,neha@yahoo.com,Mumbai,,280914
2957,Sara,105,sara@gmail.com,Kolkata,2024-03-20 0:00:00,94785
2958,Sara,-1,sara@yahoo.com,delhi,,101572
2959,Rahul,-8,rahul@gmail.com,Kolkata,2022-09-16 0:00:00,460512
2960,,,invalid_email,delhi,,
2961,Riya,19,riya@gmail.com,Chennai,2024-09-04 0:00:00,
2962,Priya,119,priya@outlook.com,Mumbai,2024-08-28 0:00:00,453559
2963,Neha,,neha@outlook.com,Kolkata,2022-04-30 0:00:00,
2964,Amit,117,amit@yahoo.com,MUMBAI,2022-08-03 0:00:00,
2965,Ankit,115,ankit@outlook.com,delhi,2022-08-06 0:00:00,53402
2966,Rahul,-8,rahul@yahoo.com,,2022-02-25 0:00:00,
2967,Sara,50,sara@gmail.com,Mumbai,2023-06-25 0:00:00,116751
2968,Sara,68,sara@outlook.com,Delhi,2022-10-20 0:00:00,350588
2969,Sara,,sara@outlook.com,MUMBAI,2023-05-02 0:00:00,63744
2970,Ankit,62,ankit@outlook.com,Bangalore,2022-11-10 0:00:00,213854
2971,Ankit,60,ankit@yahoo.com,Delhi,2024-01-03 0:00:00,443044
2972,Rahul,138,rahul@gmail.com,MUMBAI,,281747
2973,Amit,51,amit@yahoo.com,Kolkata,2022-12-14 0:00:00,356964
2974,Priya,,priya@outlook.com,Kolkata,2024-01-26 0:00:00,89602
2975,Rahul,,rahul@outlook.com,Mumbai,,105929
2976,Sara,,sara@outlook.com,Mumbai,2024-03-23 0:00:00,
2977,Neha,22,nehagmail.com,Delhi,2022-08-15 0:00:00,
2978,Rahul,54,rahul@yahoo.com,Delhi,2022-04-29 0:00:00,454795
2979,John,,john@gmail.com,MUMBAI,2022-12-26 0:00:00,450089
2980,Ankit,,ankit@gmail.com,,2024-04-10 0:00:00,82780
2981,Amit,,amit@yahoo.com,,2024-02-28 0:00:00,444617
2982,Priya,141,priya@outlook.com,Kolkata,2022-05-14 0:00:00,210274
2983,John,142,john@gmail.com,Mumbai,2023-04-21 0:00:00,471637
2984,Priya,-7,invalid_email,,2024-04-15 0:00:00,
2985,Ankit,22,ankit@gmail.com,MUMBAI,2023-07-11 0:00:00,397525
2986,Neha,143,neha@gmail.com,Bangalore,2023-03-31 0:00:00,
2987,Priya,-9,priya@yahoo.com,,,
2988,Amit,129,invalid_email,Mumbai,2022-12-24 0:00:00,
2989,John,133,invalid_email,Delhi,2023-04-13 0:00:00,79966
2990,Ankit,-8,ankit@yahoo.com,Kolkata,2022-10-07 0:00:00,331276
2991,Rahul,-9,rahul@gmail.com,Kolkata,,84220
2992,John,48,johngmail.com,Bangalore,2023-11-13 0:00:00,106452
2993,John,106,john@gmail.com,Mumbai,2023-07-23 0:00:00,326629
2994,Neha,132,neha@gmail.com,Bangalore,2023-11-15 0:00:00,97919
2995,Priya,,priya@outlook.com,Mumbai,2022-06-30 0:00:00,
2996,Sara,-8,saragmail.com,Kolkata,2022-01-09 0:00:00,452477
2997,John,,john@gmail.com,Delhi,2023-11-25 0:00:00,
2998,Rahul,46,rahulgmail.com,,2022-09-02 0:00:00,
2999,Amit,124,amit@gmail.com,,2024-03-03 0:00:00,99859
3000,,121,invalid_email,delhi,2022-05-31 0:00:00,34635
3001,Priya,-6,priya@yahoo.com,Kolkata,,68365
3002,Priya,,priya@yahoo.com,Bangalore,2022-06-17 0:00:00,487635
3003,Ankit,-2,ankitgmail.com,Delhi,,287842
3004,Amit,,amit@yahoo.com,,2022-07-29 0:00:00,
3005,Sara,26,sara@yahoo.com,Chennai,2022-06-25 0:00:00,92496
3006,John,-10,invalid_email,Delhi,2022-03-01 0:00:00,357113
3007,,-9,invalid_email,Mumbai,2024-08-20 0:00:00,82387
3008,Ankit,-3,ankit@yahoo.com,Chennai,2022-09-18 0:00:00,
3009,Priya,101,priya@gmail.com,delhi,2023-03-21 0:00:00,227968
3010,,,invalid_email,Delhi,2023-10-04 0:00:00,92987
3011,Neha,133,neha@outlook.com,MUMBAI,,
3012,Neha,-7,neha@yahoo.com,Delhi,2022-12-29 0:00:00,80124
3013,Ankit,-8,ankit@gmail.com,Mumbai,2022-11-30 0:00:00,106073
3014,Neha,133,neha@gmail.com,Mumbai,2023-01-15 0:00:00,
3015,Ankit,-5,ankit@outlook.com,Chennai,2023-06-15 0:00:00,117387
3016,Riya,35,riya@yahoo.com,Chennai,2023-12-21 0:00:00,398252
3017,Riya,-5,riya@gmail.com,,2022-12-29 0:00:00,
3018,Priya,-2,priya@yahoo.com,MUMBAI,2022-09-14 0:00:00,
3019,John,-3,john@yahoo.com,MUMBAI,2023-05-15 0:00:00,287909
3020,Neha,48,neha@yahoo.com,Delhi,2023-02-12 0:00:00,
3021,Sara,-9,sara@yahoo.com,Kolkata,2023-04-01 0:00:00,
3022,John,,john@outlook.com,MUMBAI,2022-06-30 0:00:00,421740
3023,Ankit,-5,ankit@outlook.com,Kolkata,2024-05-28 0:00:00,
3024,Riya,66,invalid_email,Chennai,2023-09-27 0:00:00,
3025,Neha,-5,neha@yahoo.com,MUMBAI,2023-05-30 0:00:00,455020
3026,Priya,143,priya@yahoo.com,delhi,2022-10-30 0:00:00,
3027,Sara,129,sara@outlook.com,Mumbai,2024-03-11 0:00:00,260985
3028,Neha,-4,invalid_email,delhi,2022-01-10 0:00:00,420195
3029,Sara,,sara@gmail.com,Delhi,2023-03-31 0:00:00,463369
3030,Priya,45,priya@outlook.com,MUMBAI,2022-05-25 0:00:00,
3031,Riya,-9,invalid_email,delhi,2022-01-19 0:00:00,316009
3032,,,invalid_email,MUMBAI,2022-05-17 0:00:00,
3033,Ankit,-8,ankit@outlook.com,MUMBAI,2022-09-13 0:00:00,
3034,Riya,106,riya@yahoo.com,delhi,2024-09-05 0:00:00,407817
3035,Sara,,saragmail.com,delhi,2022-07-27 0:00:00,248558
3036,Neha,103,invalid_email,Mumbai,2023-06-01 0:00:00,29147
3037,,-6,invalid_email,Bangalore,2023-01-25 0:00:00,
3038,Rahul,-4,rahul@yahoo.com,Chennai,,
3039,,,invalid_email,Mumbai,2023-05-19 0:00:00,250839
3040,Neha,-2,nehagmail.com,MUMBAI,2022-08-18 0:00:00,69907
3041,Rahul,,rahul@gmail.com,delhi,2022-11-10 0:00:00,336632
3042,Ankit,119,ankit@yahoo.com,delhi,2022-12-21 0:00:00,
3043,Sara,29,sara@yahoo.com,Mumbai,2024-07-01 0:00:00,
3044,Riya,,riya@gmail.com,Delhi,2022-08-21 0:00:00,277969
3045,Riya,110,riya@outlook.com,Delhi,2023-12-12 0:00:00,350691
3046,,,invalid_email,Chennai,,90189
3047,Sara,,sara@yahoo.com,Bangalore,2024-05-09 0:00:00,
3048,Rahul,,rahul@yahoo.com,Bangalore,2023-12-11 0:00:00,271594
3049,Ankit,140,ankit@yahoo.com,Delhi,2024-02-01 0:00:00,261336
3050,,58,invalid_email,,2022-05-09 0:00:00,26701
3051,Riya,30,riya@gmail.com,Mumbai,2023-04-14 0:00:00,464176
3052,Amit,47,amitgmail.com,Bangalore,2023-08-11 0:00:00,92158
3053,Priya,52,priya@outlook.com,Chennai,2022-01-01 0:00:00,
3054,Neha,,nehagmail.com,Delhi,2024-01-17 0:00:00,462811
3055,John,116,john@yahoo.com,Bangalore,2022-06-10 0:00:00,484220
3056,Sara,,saragmail.com,MUMBAI,2024-06-10 0:00:00,31155
3057,,-5,invalid_email,Kolkata,2022-06-08 0:00:00,484113
3058,Riya,,riyagmail.com,delhi,2022-03-13 0:00:00,98642
3059,John,122,john@yahoo.com,Mumbai,2022-03-13 0:00:00,47947
3060,Rahul,-2,rahulgmail.com,Chennai,2023-08-06 0:00:00,99342
3061,Priya,116,priya@outlook.com,delhi,2022-10-05 0:00:00,48025
3062,Rahul,,rahul@gmail.com,,,111690
3063,Riya,-8,riya@outlook.com,MUMBAI,2022-11-18 0:00:00,310636
3064,Amit,,amit@yahoo.com,MUMBAI,2022-05-19 0:00:00,103405
3065,Ankit,38,invalid_email,Mumbai,2023-10-04 0:00:00,
3066,Neha,41,nehagmail.com,Mumbai,2022-03-03 0:00:00,104158
3067,Priya,145,priya@outlook.com,,2024-05-15 0:00:00,345036
3068,Riya,55,riya@gmail.com,delhi,2022-02-04 0:00:00,57015
3069,Neha,113,neha@gmail.com,,2024-05-15 0:00:00,
3070,Amit,58,amit@outlook.com,MUMBAI,2024-07-05 0:00:00,112776
3071,Priya,-10,priyagmail.com,delhi,2023-12-07 0:00:00,110881
3072,Rahul,-3,rahul@yahoo.com,Kolkata,2022-11-16 0:00:00,110594
3073,John,,john@gmail.com,Delhi,2022-01-11 0:00:00,
3074,,,invalid_email,MUMBAI,2024-04-15 0:00:00,208517
3075,Neha,50,neha@outlook.com,Delhi,,449450
3076,,,invalid_email,Chennai,2024-06-04 0:00:00,347796
3077,,33,invalid_email,Bangalore,2023-06-04 0:00:00,23456
3078,Riya,54,riya@outlook.com,Kolkata,2022-12-14 0:00:00,28085
3079,Priya,,priya@gmail.com,delhi,2024-02-04 0:00:00,372182
3080,Neha,,neha@outlook.com,MUMBAI,2023-03-18 0:00:00,377617
3081,Rahul,45,rahul@yahoo.com,Chennai,2024-08-16 0:00:00,
3082,Rahul,,rahul@gmail.com,MUMBAI,2024-04-20 0:00:00,215203
3083,Amit,53,amit@gmail.com,Kolkata,2024-08-14 0:00:00,440546
3084,,,invalid_email,Mumbai,2022-07-27 0:00:00,
3085,Amit,44,amit@yahoo.com,Kolkata,2023-09-30 0:00:00,115764
3086,,70,invalid_email,Delhi,2023-03-30 0:00:00,460612
3087,Amit,139,amit@gmail.com,Chennai,2024-06-02 0:00:00,
3088,Rahul,,rahul@outlook.com,MUMBAI,2023-09-15 0:00:00,
3089,,20,invalid_email,,2022-12-14 0:00:00,
3090,Sara,66,sara@yahoo.com,Bangalore,2024-06-07 0:00:00,111932
3091,Priya,111,priya@yahoo.com,Bangalore,2023-07-12 0:00:00,80803
3092,John,,john@yahoo.com,MUMBAI,2023-02-02 0:00:00,102223
3093,,131,invalid_email,Bangalore,2023-09-29 0:00:00,
3094,Amit,63,amit@outlook.com,Chennai,2023-05-19 0:00:00,54409
3095,Riya,24,invalid_email,Kolkata,2024-08-11 0:00:00,
3096,Rahul,,rahul@yahoo.com,MUMBAI,2024-06-17 0:00:00,222238
3097,Ankit,115,ankit@yahoo.com,Bangalore,2024-01-16 0:00:00,85578
3098,Rahul,41,rahulgmail.com,Mumbai,2024-06-22 0:00:00,482155
3099,John,,john@yahoo.com,,2022-04-14 0:00:00,270989
3100,Rahul,,rahul@outlook.com,,2024-04-27 0:00:00,34872
3101,Riya,,riya@yahoo.com,Bangalore,2022-01-27 0:00:00,
3102,Priya,117,priya@outlook.com,Delhi,2022-11-10 0:00:00,
3103,Riya,,riya@yahoo.com,Kolkata,2024-07-25 0:00:00,424309
3104,,-2,invalid_email,Mumbai,2023-06-18 0:00:00,404887
3105,Rahul,116,rahul@gmail.com,Kolkata,2022-01-03 0:00:00,382354
3106,Riya,-4,riya@yahoo.com,MUMBAI,2023-05-14 0:00:00,34638
3107,,28,invalid_email,Bangalore,2023-09-30 0:00:00,424470
3108,Neha,-9,neha@outlook.com,Chennai,2024-07-25 0:00:00,228102
3109,,,invalid_email,delhi,2022-05-10 0:00:00,380950
3110,Neha,,neha@yahoo.com,,2022-11-23 0:00:00,
3111,Neha,46,neha@gmail.com,Mumbai,2024-01-31 0:00:00,
3112,Sara,138,sara@yahoo.com,,2024-03-27 0:00:00,
3113,Neha,-4,neha@gmail.com,Kolkata,2023-02-08 0:00:00,
3114,Riya,-2,riya@gmail.com,Chennai,2024-01-07 0:00:00,
3115,Rahul,,rahul@gmail.com,Chennai,,46318
3116,,,invalid_email,,2024-06-26 0:00:00,91394
